koi_dikco_msky,koi_dicco_msky,koi_fwm_srao,koi_max_mult_ev,koi_fwm_sdeco,koi_dikco_mra,koi_model_snr,koi_dicco_mdec,koi_ror,koi_prad,koi_dikco_mdec,koi_dicco_mra,koi_fpflag_ss,koi_dor,koi_fpflag_co,koi_ldm_coeff1,koi_max_sngle_ev,koi_period,koi_incl,koi_fwm_prao,koi_disposition_num
3.45,4.15,0.2,9.460423,-7.6,-2.238,13.4,-3.54,0.008231,0.19,-2.62,-2.16,0,1.648,1,0.3573,3.565113,0.755101141,71.5,-6e-06,0
0.583,0.61,0.55,13.0653105,-0.74,-0.004,14.2,0.0,0.011095,1.02,-0.017,0.0,0,2.78,0,0.3342,5.8740435,1.75251585,74.6,2.8e-05,0
0.583,0.61,1.33,9.829932,4.2,-0.004,3.4,0.0,0.00734,0.79,-0.017,0.0,0,3.190491,1,0.3728,5.135496,1.752450163,76.81,-3e-06,0
4.17,4.11,-29.7,10.421445,22.5,-3.8,10.9,1.69,0.011679,1.08,1.72,-3.75,0,26.7,1,0.3928,3.688274,8.27923132,89.6,0.0,0
0.083,0.026,-0.04089,37195.07,0.03965,0.082,2731.0,-0.014,0.633509,69.18,0.014,0.022,1,5.7041,0,0.3026,3219.3357,2.212877035,84.79,0.0,0
5.85,5.84,11.2,9.108955,8.8,3.16,10.7,4.96,0.009161,0.78,4.93,3.08,0,2.58,1,0.5167,4.8170986,0.845097627,73.87,-0.000904,0
0.94,0.95,-0.36416,35257.8,0.69789,-0.56,4093.9,0.84,0.614952,63.46,0.76,-0.44,1,32.931,0,0.4035,11522.437,17.445640466,88.98,0.186,0
0.142,0.016,-0.1085,3336.719,0.0627,-0.139,4262.9,0.002,0.134636,34.98,0.029,-0.016,1,13.9516,0,0.3542,505.64322,14.313157391,89.98,0.00099,0
0.076,0.052,0.1401,1043.6171,-0.0279,0.074,997.0,-0.015,0.420848,37.5,0.015,-0.05,1,2.558,0,0.3728,51.007984,0.676990194,61.44,0.001,0
0.08,0.56,-1.39,7.809862,0.2,0.08,9.1,-0.15,0.047936,7.22,-0.02,0.54,0,1.0019,0,0.2407,3.3716674,0.515875396,18.33,5e-05,0
1.23,1.18,-0.2,8.163521,-1.11,-0.97,11.5,-0.79,0.00849,0.93,-0.75,-0.87,0,3.59,0,0.3147,3.287415,2.83401711,85.37,1e-05,0
0.58,0.56,3.6,12.698673,0.1,-0.45,23.4,-0.14,0.010722,0.64,-0.36,-0.54,0,1.425,0,0.5738,4.00787,0.566803996,85.05,-0.00016,0
2.1,2.1,0.44,11.974897,-0.49,-1.45,23.0,-1.6,0.021076,2.39,-1.53,-1.4,0,15.46,0,0.392,78.46472,0.56681118,88.5,-5.6e-06,0
2.29,2.3,-0.7,11.9268465,0.1,-1.58,28.9,-1.69,0.010897,0.77,-1.66,-1.56,0,1.137,0,0.5172,3.6318152,0.566799927,80.47,3e-05,0
1.03,1.06,1.02,8.664175,-3.45,0.28,14.0,-1.02,0.008583,0.79,-0.99,0.29,0,1.2977,0,0.4526,3.4841888,0.566786121,62.93,-6.9e-05,0
2.54,2.62,1.9,8.948728,-4.2,-1.87,14.0,-1.9,0.00764,0.65,-1.72,-1.81,0,1.164,1,0.5086,3.8729298,0.56679797,81.32,-8e-05,0
6.0,6.0,0.28,11.583959,-1.01,-5.2,14.4,-2.92,0.006762,1.29,-3.0,-5.23,0,1.991,1,0.2951,4.03195,0.566802891,71.62,-7e-06,0
0.69,0.62,-0.2,10.696388,-0.6,-0.48,9.1,-0.39,0.005496,0.43,0.5,-0.48,0,2.17,0,0.6854,3.4981225,0.576732089,76.19,-1.5e-05,1
0.4,0.29,3.6,7.313697,-1.8,0.22,14.8,-0.16,0.005142,0.47,-0.33,0.25,0,2.412,0,0.3192,9.139475,1.01884975,83.65,-8.5e-05,0
1.07,4.38,1.6,7.2525697,0.0,-1.03,7.3,-2.54,0.007748,0.81,-0.3,-3.58,0,33.7,0,0.3445,5.3824177,10.9279755,89.95,3e-05,1
0.014,0.019,-0.0907,4610.6934,-0.0413,-0.013,2177.0,0.008,0.586321,44.56,-0.006,-0.017,1,79.65,0,0.5172,1079.7096,32.440339204,89.54,0.04,0
7.63,7.61,-9.3,10.613564,3.7,-7.37,42.8,1.89,0.101732,10.04,2.0,-7.37,0,1.0984,1,0.3415,12.171234,0.552141897,6.88,0.000253,0
0.048,0.119,0.20597,5698.0557,-0.19736,-0.031,2607.6,0.115,0.465605,74.23,0.037,-0.031,1,6.07591,0,0.2705,415.221,2.62387291,85.38,0.095,0
0.105,0.017,0.6973,2844.7083,0.1208,0.062,385.4,0.001,0.458574,60.74,0.086,0.017,0,2.446,0,0.3268,314.191,0.75509861,63.51,0.0001,0
0.144,0.343,0.42196,14969.1,0.22014,0.001,3152.6,0.343,0.499517,105.82,0.144,-0.011,0,7.79316,0,0.2412,1928.32,3.671661096,83.2,-0.0039,0
0.121,0.03,-0.7141,3401.5417,-0.0022,-0.061,912.0,-0.009,0.245552,30.92,0.104,0.029,1,28.4482,0,0.4526,651.20245,22.673145675,88.78,-0.0024,0
0.17,0.19,-0.38,7.403691,-0.85,-0.14,8.0,0.15,0.008052,1.22,0.1,-0.12,0,0.386,0,0.2954,8.356004,0.50948306,23.49,2.8e-05,0
0.101,0.05,-0.1035,5939.2256,0.032,0.101,1938.7,-0.046,0.570845,42.58,-0.007,0.021,1,22.052,0,0.5172,1113.1555,17.329965871,88.17,-0.018,0
0.016,0.01,-0.0001,4648.02,0.0384,-0.014,252.0,-0.009,0.493645,42.05,0.008,0.004,1,4.452,0,0.4966,408.94156,1.890227354,77.59,0.0,0
0.196,0.017,-0.01271,19901.574,0.17025,0.033,1752.6,0.012,0.5,103.41,0.193,-0.012,1,3.5906,0,0.24,1691.0868,1.387206724,76.2,0.0,0
2.6,2.72,0.2,7.9788203,-0.1,-0.27,7.2,2.72,0.006227,0.68,2.59,0.01,0,4.0,1,0.3511,3.884717,1.38718209,85.99,-0.000148,0
0.18,0.004,0.0989,1828.4366,-0.2557,0.072,1607.2,0.002,0.39437,34.88,-0.165,-0.003,1,106.799,0,0.4415,703.71967,35.026564845,89.58,0.0,0
0.52,0.41,1.4,7.728578,0.0,-0.06,8.4,-0.41,0.008395,0.93,-0.51,-0.02,0,17.13,0,0.3511,3.4656436,7.918267,89.27,-0.00015,1
0.057,0.105,-0.00128,23061.596,-0.02032,-0.016,2387.8,-0.099,0.500905,59.24,0.055,0.034,1,7.938,0,0.4415,3228.8335,3.138580493,85.53,-0.018,0
1.13,1.14,-0.3,7.3837485,3.5,1.1,23.0,0.14,0.021076,2.39,0.19,1.1,0,15.46,0,0.392,6.4230294,9.26147679,88.5,3e-05,0
0.673,0.52,-0.15,9.735018,0.06,-0.424,15.9,-0.37,87.751617,161858.0,-0.523,-0.36,0,624.0,0,0.5409,8.733729,581.0723,81.93,0.00012,0
1.09,1.13,2.3,8.385218,-0.4,0.97,7.9,-0.6,0.010155,1.17,-0.5,0.98,0,34.6,0,0.3071,3.1866348,10.2170589,89.78,-0.00026,1
1.34,0.7,-0.1909,24773.266,-0.0203,1.28,977.2,0.39,0.498009,200.24,0.38,0.58,1,3.6655,0,0.273,4610.84,3.50474265,73.37,-0.0007,0
3.877,1.96,3.3784,6088.897,-1.2937,3.63,645.9,-0.96,0.375283,28.69,-1.362,1.7,1,5.008,0,0.6188,663.86163,2.14344093,82.13,-0.274,0
2.8,2.7,-2.0,7.7465944,-1.6,-2.0,23.0,-1.9,0.021076,2.39,-1.98,-2.0,0,15.46,0,0.392,6.2252545,86.95432088,88.5,0.00052,1
0.134,0.013,-0.0621,4269.7866,-0.1624,-0.017,2098.9,-0.005,0.327827,20.51,-0.133,0.012,1,21.904,0,0.5738,592.9124,9.058487716,89.44,-0.001,0
0.19,0.01,-0.1018,5474.818,-0.1297,-0.14,422.1,0.002,0.531206,88.52,-0.127,0.009,1,6.2023,0,0.2938,1638.0083,2.856085147,82.21,0.0,0
11.373,11.179,11.2,9.755557,16.7,4.683,12.3,10.154,0.007986,0.85,10.365,4.675,1,4.86,1,0.3588,3.7773705,0.876941133,85.45,-0.000694,0
0.086,0.006,-0.01946,44979.66,-0.07773,-0.013,969.3,0.005,0.674816,90.93,-0.085,-0.003,1,79.523,0,0.2971,10275.826,39.238141571,89.67,0.001,0
0.121,0.02,0.03878,5202.703,0.0506,0.033,3568.1,-0.003,0.316079,25.44,0.117,-0.02,0,10.9628,0,0.4767,1902.1871,53.7406575,87.98,0.0,0
0.039,0.0,-0.0026,7120.9536,-0.1087,-0.037,742.1,0.0,0.308055,31.39,0.012,0.0,1,16.866,0,0.3071,866.73706,7.436016459,88.53,-0.0037,0
1.47,1.55,2.07,11.056647,-2.19,1.34,13.4,-0.71,0.005752,0.48,-0.59,1.37,1,3.07,1,0.5167,6.1503954,0.750737313,81.33,-4e-05,0
0.16,0.18,0.08,8.395961,0.2,-0.14,8.5,0.01,0.012769,11.03,0.08,-0.18,0,140.8,0,0.5083,7.881832,27.5837778,89.95,-4e-05,1
0.026,0.095,0.25345,17068.826,0.15055,-0.024,2599.0,0.095,0.629284,45.9,-0.008,-0.002,1,13.4833,0,0.4535,2599.8145,14.361021578,89.99,-0.194,0
0.222,0.015,0.136,5828.961,-0.2266,0.012,822.9,0.005,0.473278,50.18,-0.222,-0.014,1,3.8736,0,0.3071,547.1122,2.570431263,74.22,0.0048,0
0.065,0.0,0.12815,8313.724,0.00748,0.059,2941.0,0.0,0.560736,74.4,0.027,0.0,1,11.52916,0,0.3588,1605.6195,6.64024496,86.24,0.0,0
0.036,0.041,-0.2569,5243.204,0.537,-0.034,4542.8,-0.038,0.26853,28.97,-0.011,0.015,1,20.5579,0,0.2913,837.90076,14.844240386,89.23,-0.0003,0
0.035,0.013,-0.0523,1626.8871,-0.022,-0.029,370.6,-0.005,0.499778,188.89,0.019,0.011,1,3.377,0,0.3028,187.41339,4.42158021,70.16,0.0,0
0.129,0.075,-0.2347,2824.9478,0.4441,-0.063,673.3,-0.075,0.50385,56.62,-0.113,-0.007,1,50.519,0,0.3588,628.5589,25.321698729,88.92,0.0,0
2.3,2.3,-0.3,7.2218866,0.8,1.2,9.3,2.0,0.006417,3.45,2.0,1.0,0,6.66,0,0.5114,2.989718,3.14735789,89.75,1.6e-05,1
0.129,0.006,0.17298,13889.975,-0.00781,0.128,1157.6,-0.006,0.56077,46.42,-0.017,-0.001,1,37.192,0,0.299,4876.0444,37.878483588,88.82,0.004,0
0.073,0.07,-0.173,1289.0034,0.654,0.065,1144.8,0.02,0.303606,17.21,-0.033,0.067,1,27.54,0,0.4228,176.82329,10.116144515,88.17,-0.0081,0
0.5,0.3,-3.5,10.786979,0.7,-0.5,16.3,0.1,0.004997,1.12,-0.1,-0.2,1,2.137,0,0.3819,3.619491,0.684496369,76.44,5.2e-05,0
0.129,0.119,-0.015,169.76242,0.389,0.066,237.7,0.118,0.353327,151.56,0.111,0.014,1,3.23,0,0.2907,11.874817,1.953285321,66.02,2.5e-05,0
0.087,0.137,-0.1528,1472.2588,-0.2413,-0.061,596.0,-0.134,0.610513,114.4,-0.062,0.03,1,2.7052,0,0.253,275.55658,1.012174295,77.27,-0.08,0
1.7,1.58,1.4,9.254996,0.9,1.7,10.7,0.18,0.015351,1.8,-0.04,1.57,0,6.21,0,0.4695,3.3331735,2.61090223,82.47,-0.00029,1
0.73,0.64,2.0,7.7834196,0.8,-0.36,9.7,-0.57,0.008026,2.98,-0.64,-0.29,0,15.93,0,0.4109,3.6137927,17.6637979,87.5,-0.000132,1
1.48,1.45,-0.7,8.152367,-1.6,-0.35,8.9,-1.42,0.005015,0.68,-1.44,-0.31,0,8.18,0,0.3403,3.2274022,4.02664625,89.34,1.9e-05,1
0.42,0.48,-0.65,8.000348,1.58,-0.16,6.1,0.36,0.005867,0.63,0.39,-0.32,0,4.84,0,0.3887,2.8499231,5.1777226,89.95,2.1e-05,1
1.09,1.06,0.3,9.026018,1.4,-0.59,11.1,0.72,0.006578,0.73,0.92,-0.78,0,51.7,0,0.4271,3.4126794,9.48814747,89.38,-6e-06,1
1.14,1.2,-0.4,8.591466,0.0,-1.09,11.6,-0.45,0.00895,0.92,-0.33,-1.11,0,11.29,0,0.3583,3.0639527,5.06993245,88.24,4e-05,1
16.033,16.097,-3.1,7.907537,-0.4,-0.719,14.3,16.085,0.011407,1.57,16.016,-0.605,0,160.5,0,0.3096,7.5151753,346.36642,89.95,0.00041,0
5.72,5.82,-6.23,10.815136,-5.74,-5.22,23.0,-2.51,0.021076,2.39,-2.33,-5.25,0,15.46,1,0.392,3.8926027,0.51554111,88.5,0.00225,0
1.087,1.094,-0.0005,1812.5457,-0.034,-0.961,398.1,-0.368,0.50075,46.75,-0.507,-1.03,1,3.4034,1,0.4341,347.8748,0.892061734,71.52,0.0,0
0.141,0.014,0.09964,16176.761,-0.03471,0.124,3230.4,-0.014,0.485917,89.62,0.067,-0.001,1,5.796,0,0.3747,2224.5803,3.471399214,79.92,0.0008,0
0.084,0.011,-0.0445,2460.9387,-0.2012,0.017,187.0,0.01,0.405528,31.35,-0.082,0.002,1,6.26,0,0.398,214.1659,4.176929219,80.96,0.0041,0
8.54,8.524,26.9,9.124281,23.4,6.753,23.0,5.258,0.021076,2.39,5.228,6.71,1,15.46,1,0.392,4.0899787,6.3762199,88.5,-0.00718,0
1.1,0.5,3.3,7.3023095,-4.7,-0.5,23.0,-0.22,0.021076,2.39,-0.94,-0.4,0,15.46,0,0.392,5.8901644,9.78184193,88.5,-0.00045,1
0.77,1.3,1.4,8.283128,-0.73,0.48,10.6,1.06,0.006261,0.83,0.6,-0.8,0,12.18,0,0.2866,3.597181,8.1770751,87.86,3e-06,1
3.55,3.18,0.8,8.271332,-2.4,-1.33,8.2,-2.96,0.018909,1.96,-3.29,-1.17,0,460.0,0,0.3447,5.3754354,569.45051,90.0,-0.00029,1
11.375,11.584,-0.0005,27.271313,-0.034,-10.416,130.5,-4.737,0.280392,22.17,-4.571,-10.571,1,1.36,1,0.5684,5.9976463,0.823014905,23.45,0.0,0
8.431,8.452,1.06,8.718766,2.18,5.393,4.8,6.583,0.006943,10.23,6.48,5.301,0,4.931582,1,0.4963,4.070443,0.796815149,83.9,-3e-05,0
0.111,0.037,-0.02075,4129.7866,-0.09703,-0.099,1451.7,0.02,0.487824,146.33,-0.051,-0.032,1,26.4907,0,0.2703,1138.951,26.951237675,87.75,0.0,0
0.015,0.026,-0.0581,225.69688,-0.0563,-0.005,217.7,-0.021,0.513822,96.62,0.014,-0.015,1,23.54,0,0.2361,69.80325,18.11208877,87.61,0.0,0
0.06,0.07,1.32,13.441343,-0.1,-0.05,10.7,-0.05,0.019781,1.54,-0.02,-0.05,0,8.49,0,0.7306,5.574254,4.84505985,83.89,-0.00042,1
0.082,0.187,-0.1026,1957.8331,-0.0892,0.053,386.1,0.061,0.439752,35.68,0.062,0.177,1,8.0397,0,0.421,248.53105,4.408295716,81.71,-0.0104,0
0.493,0.536,-0.286,176.00334,0.271,-0.282,181.4,0.393,0.315913,82.42,0.404,-0.365,1,7.55,0,0.3469,21.408712,8.665259912,80.33,0.00084,0
0.018,0.022,0.2944,2797.7131,-0.2806,0.017,1564.3,0.014,0.439064,41.38,0.006,0.016,1,10.5839,0,0.3858,254.79399,4.726086185,86.48,-0.022,0
0.07,0.061,0.227,2281.505,-0.6868,0.01,849.3,-0.034,0.468421,38.21,-0.069,-0.05,1,21.144,0,0.3556,284.0677,8.643550046,87.08,-0.0085,0
1.0,1.3,0.8,7.173233,0.3,-0.8,10.2,-0.34,0.01465,1.81,0.6,-1.3,0,723.0,0,0.2754,4.7776613,623.70774,90.0,-0.0001,1
1.1,1.0,-0.5,8.268402,0.7,-0.07,9.6,0.99,0.003534,0.5,1.1,-0.15,0,3.25,0,0.3201,3.5819514,1.51945182,79.39,7e-06,0
2.9,2.7,2.2,12.889453,-0.3,2.9,15.9,0.11,0.007807,0.91,-0.08,2.7,0,2.033,1,0.3729,4.0720153,0.759755409,77.07,-6.4e-05,0
0.058,0.036,0.08179,20876.672,-0.02528,0.049,5286.2,0.01,0.494921,61.88,0.032,-0.035,1,11.3477,0,0.2859,3478.1707,5.082523739,88.64,0.026,0
0.91,0.93,1.67,10.434645,-1.55,0.6,10.9,-0.63,0.005034,0.94,-0.69,0.69,0,3.11,0,0.274,4.2714176,1.02547271,77.91,-2.8e-05,0
0.063,0.009,-0.11053,2188.515,-0.06044,-0.053,1120.8,0.009,0.519578,106.84,-0.034,0.0,0,2.8497,0,0.274,268.56912,1.025465924,72.01,0.0,0
0.092,0.015,-0.0265,2895.6172,0.1153,0.062,1754.8,0.015,0.495271,49.22,-0.068,-0.002,1,103.24,0,0.3447,798.65155,74.985292949,89.45,0.02,0
0.583,0.61,-0.0005,18.168352,-0.034,-0.004,23.0,0.0,0.021076,2.39,-0.017,0.0,0,15.46,0,0.392,13.903781,10.95210361,88.5,0.0,1
0.069,0.01,-0.06261,21190.113,0.12737,-0.01,3469.5,0.004,0.667642,74.87,0.069,0.01,1,21.2981,0,0.4695,4052.4165,25.762056721,88.8,-0.031,0
0.78,1.21,-1.38,9.667887,2.06,-0.59,41.8,0.45,0.00656,0.69,0.5,-1.13,0,2.616,0,0.3347,41.957153,2.70581614,76.2,4.1e-05,1
5.514,0.08,-3.59577,11945.657,-2.48351,-4.651,1153.4,0.051,0.691753,75.54,-2.961,-0.061,1,2.67356,0,0.4035,1031.113,1.195516859,82.97,0.18,0
0.157,0.015,-0.0027,29097.979,-0.037,-0.146,1496.5,0.009,0.480699,45.2,-0.059,0.013,1,3.4632,0,0.3556,2830.724,1.995728294,82.29,0.0,0
0.121,0.051,-0.0439,2952.7942,-0.14955,-0.056,2085.7,0.001,0.294295,52.8,-0.107,-0.051,0,8.5336,0,0.5041,603.6583,10.768391927,89.99,0.039,0
0.8,0.9,0.2,8.272861,0.5,0.6,9.3,0.54,0.010763,1.14,0.46,0.7,0,13.12,0,0.3447,8.358705,3.84615171,89.33,0.0,1
1.14,1.07,8.6,9.220894,-1.0,1.02,21.4,0.45,0.006287,0.96,0.51,0.97,0,2.548,0,0.3069,4.5461397,0.733724504,84.22,-7.8e-05,0
1.03,1.04,1.1,7.9696865,-3.0,1.03,10.3,0.12,0.005428,2.48,0.03,1.03,0,2.26,0,0.4033,3.5318947,1.28940823,73.86,-2.7e-05,1
0.92,0.8,0.1,7.8853397,-0.9,0.9,6.6,-0.15,0.020824,2.12,-0.2,0.79,0,435.0,0,0.4481,6.9312634,498.27269,89.95,0.0003,1
0.053,0.073,-0.05057,16250.8955,-0.04753,-0.029,3095.0,-0.049,0.640248,55.3,-0.044,-0.053,1,12.733,0,0.421,1799.4348,5.08840787,87.69,0.049,0
0.217,0.009,0.16969,7206.972,-0.17927,0.114,5547.2,-0.004,0.255131,64.66,-0.184,0.009,1,29.907,0,0.3098,1717.9514,18.527824075,89.67,-0.0064,0
0.022,0.003,-0.4502,3651.523,-0.1348,0.022,1767.8,0.001,0.340205,34.62,0.002,-0.003,1,14.364,0,0.3556,648.22473,12.155241119,86.71,0.0,0
2.47,2.65,-2.4,7.647776,-2.3,2.29,5.7,1.19,0.009266,0.83,0.92,2.37,0,39.1,0,0.3912,7.0293927,11.0495766,89.95,0.00029,1
0.392,0.095,0.63,22.398544,0.37,0.26,15.0,-0.072,0.04497,0.95,0.297,0.062,0,39.8,0,0.3573,7.439926,4.48559215,89.36,-0.00074,2
3.37,3.64,0.21,10.46042,0.19,-1.97,15.4,-2.93,0.004848,0.4,-2.74,-2.17,0,1.162,0,0.3118,7.493347,0.566789763,56.72,-1e-06,0
2.0,2.1,-0.0005,11.398376,-0.034,-1.81,22.5,-0.86,0.008837,0.91,-0.87,-1.92,0,1.133,0,0.3026,10.364225,0.566811926,53.06,0.0,0
0.176,0.055,0.0453,4980.3623,-0.0267,0.04,1003.0,-0.049,0.499372,67.24,-0.172,0.025,1,6.1966,0,0.2687,812.61523,2.525386934,81.33,-0.003,0
3.4,3.3,-1.8,11.650965,-0.98,-0.3,19.2,-3.3,0.005078,0.62,-3.4,-0.2,0,2.421,0,0.2859,5.3769245,0.566801506,81.22,1.13e-05,0
5.36,5.32,4.4,9.659952,5.42,5.13,33.1,1.39,0.009761,1.13,1.55,5.13,0,1.935,1,0.3094,12.625948,0.566803738,69.33,-0.00019,0
3.58,3.4,1.0,10.898611,3.3,1.19,15.0,3.22,0.009417,0.74,3.38,1.09,0,2.314,1,0.398,4.1659217,1.69421771,71.52,-8.8e-05,0
0.48,0.28,0.4,7.5048327,0.3,-0.46,9.0,0.14,0.013064,1.09,0.13,-0.24,0,29.6,0,0.398,3.1732252,13.8086331,89.94,-0.00014,1
0.3,0.47,-0.5,8.861572,-0.5,-0.3,11.5,0.31,0.004852,0.7,-0.1,-0.35,0,6.79,0,0.4554,3.464876,4.25907841,86.94,1.3e-05,1
0.104,0.039,0.0366,4060.7317,0.0587,0.059,593.6,0.039,0.437751,50.48,0.085,0.002,1,5.467,0,0.2859,410.70422,2.739477089,77.44,0.0,0
0.265,0.054,0.1068,1592.999,0.077,0.126,531.5,0.01,0.396962,29.17,0.233,0.054,1,3.1921,0,0.5172,103.688835,1.307761491,67.2,0.0,0
0.053,0.019,0.0958,8886.378,0.0116,0.053,2152.8,0.012,0.314179,52.42,-0.003,0.015,1,4.919,0,0.3201,985.5309,4.028671454,86.57,-0.0009,0
0.073,0.019,0.0534,2523.8948,-0.1528,0.006,404.8,0.002,0.484238,140.23,-0.073,-0.019,1,2.6827,0,0.2985,232.25777,2.30118753,67.35,0.0195,0
0.112,0.075,-0.1932,794.8993,-0.126,-0.086,1194.9,-0.045,0.675588,95.83,-0.072,-0.06,1,1.7021,0,0.3153,132.98195,0.449249224,73.13,0.0,0
0.38,0.44,-0.1,11.029754,0.0,-0.29,45.0,0.24,0.009437,2.89,0.24,-0.37,0,1.304,1,0.3092,4.249106,0.687004402,58.12,3e-06,0
2.16,2.24,0.6,10.075876,3.5,-2.16,16.8,-0.13,0.011479,1.0,-0.09,-2.24,1,1.547,0,0.5086,3.6036265,0.91839938,70.4,-8e-05,0
0.72,0.76,1.3,7.2909875,0.2,0.1,6.8,-0.7,0.014753,1.74,-0.7,0.19,0,501.0,0,0.3237,4.533944,64.1983721,89.95,-0.00017,1
0.61,0.63,0.87,11.297451,1.32,-0.15,16.0,-0.61,0.003499,0.76,-0.59,-0.14,0,1.292,0,0.2369,3.7999575,0.94356284,63.89,-1e-05,0
0.124,0.004,-0.0129,3501.177,0.0311,-0.016,1107.7,0.004,0.241376,21.11,0.123,-0.001,1,4.945,0,0.299,242.92264,2.243569483,85.58,0.0011,0
0.163,0.1,0.07317,30114.742,0.06274,0.086,2981.6,-0.023,0.600079,58.19,0.139,-0.098,1,23.877,0,0.4966,3659.3787,8.258181993,88.54,0.08,0
3.2,3.17,1.2,7.2784195,-0.5,2.97,8.4,1.17,0.013391,2.16,1.13,2.94,0,63.0,0,0.4133,3.017668,82.78482,89.38,-0.0002,1
3.78,3.85,1.0,10.1937,-5.8,2.2,12.5,-3.15,0.145429,14.47,-3.08,2.21,0,1.161,0,0.3511,3.1136434,1.81139053,11.55,-6.1e-05,0
0.9,0.96,-0.9,7.4765196,1.1,0.9,8.8,0.29,0.004757,0.79,0.08,0.92,0,11.734,0,0.3589,4.6336856,2.4376438,89.45,2.5e-05,1
0.493,0.469,0.2714,1239.1422,-0.0821,0.445,815.3,-0.273,0.161792,11.04,-0.214,0.381,1,3.227,0,0.5172,81.1202,0.721522907,75.08,-0.0021,1
0.061,0.001,0.08095,9368.571,0.0657,-0.03,1959.2,0.001,0.591183,50.23,0.053,0.0,1,20.418,0,0.4341,1347.9503,7.09520543,87.82,0.018,0
0.059,0.008,0.1794,2799.471,0.0055,-0.029,347.5,0.008,0.447326,71.9,0.052,0.0,1,1.97,0,0.3719,188.78581,0.651731691,50.43,0.00038,0
0.76,1.53,1.72,12.54859,0.27,0.76,29.1,0.09,0.007416,1.26,0.08,1.52,0,1.135,0,0.2349,5.095219,0.50818743,46.66,-2.3e-05,0
0.03,0.074,-1.4,26.610167,1.06,-0.03,23.0,-0.01,0.021076,2.39,0.01,-0.073,0,15.46,0,0.392,5.0982137,2.73398963,88.5,0.000133,0
2.44,2.44,-2.3,7.549375,-3.4,-2.24,8.9,-0.85,0.007503,1.83,-0.97,-2.28,0,35.5,0,0.3671,3.0137181,19.1644498,89.15,0.000207,1
0.234,0.14,0.0709,2060.8857,0.0729,0.111,1304.8,0.139,0.207722,27.38,0.205,0.009,1,30.5319,0,0.3729,470.65558,40.069674617,88.56,-0.0004,0
1.0,0.9,0.9,7.4219,-1.2,0.8,7.7,-0.48,0.02222,2.11,-0.7,0.8,0,129.5,0,0.4035,4.206181,55.884827,89.67,-0.00045,0
5.09,4.76,4.9,10.970546,-3.44,4.18,11.3,-2.8,0.01077,3.1,-2.9,3.85,0,21.17,1,0.5373,7.809834,3.75938475,88.81,-0.000597,0
0.18,0.028,0.1361,2057.406,-0.0418,0.18,395.3,-0.009,0.462694,26.43,0.014,0.026,1,24.564,0,0.5081,294.41266,10.6840477,87.64,-0.002,0
0.25,0.321,1.35,12.765939,0.22,0.225,23.0,0.26,0.021076,2.39,0.11,0.188,0,15.46,0,0.392,7.4338465,2.00280845,88.5,-6.1e-05,0
0.7,0.66,0.9914,3051.2244,0.4999,0.34,1845.6,-0.49,0.42291,68.58,-0.61,-0.45,1,14.3464,0,0.2958,597.29065,10.67459836,84.98,-0.0102,0
0.066,0.188,-0.376,119.209984,-0.422,-0.032,133.4,-0.102,0.375137,89.22,-0.057,-0.158,0,4.61,0,0.2434,18.989004,2.305097141,73.81,0.00163,0
2.96,2.76,0.672,1136.3066,0.3331,2.52,801.7,1.32,0.377415,618.37,1.55,2.42,1,2.0452,0,0.4942,104.786064,0.974477904,52.24,-0.00372,0
0.029,0.008,0.29575,12773.515,0.2199,-0.026,2246.9,-0.008,0.665088,64.42,0.014,-0.003,1,38.658,0,0.4695,2410.0793,18.525917446,89.38,0.0,0
0.59,0.41,0.0,8.590011,-0.3,0.56,11.2,-0.13,0.012759,1.09,-0.17,0.39,0,14.16,0,0.4966,3.3323915,4.15736472,89.09,-1e-05,1
0.074,0.272,-0.0714,5119.3984,0.1882,-0.026,873.6,0.248,0.44673,43.95,0.069,0.112,1,1.9025,0,0.3026,289.4574,0.502454299,52.05,-0.0006,0
0.079,0.192,-0.0163,6237.347,0.381,-0.035,820.9,-0.11,0.583164,47.06,0.07,-0.157,1,73.99,0,0.398,1301.8016,27.308150159,89.87,0.19,0
0.083,0.067,-1.35,22.675352,1.5,-0.01,60.8,0.044,0.390852,134.45,0.083,-0.051,1,3.98,0,0.5029,10.580191,1.262742487,72.24,0.000582,0
0.672,0.054,0.0,14.112396,0.0,-0.407,23.0,-0.053,0.021076,2.39,-0.534,-0.011,0,15.46,0,0.392,5.799199,0.59586463,88.5,0.0,0
7.96,7.87,6.91,136.53409,12.83,3.79,200.9,6.96,0.319159,30.32,6.99,3.68,1,2.08,1,0.5167,21.05611,1.222127938,52.79,-0.00602,0
0.046,0.045,0.2774,2277.6797,0.5027,-0.043,1157.5,-0.044,0.424975,188.55,-0.016,0.009,1,12.145,0,0.5198,260.98718,8.627475562,84.61,-0.001,0
2.13,2.24,-1.4,7.9397616,-3.5,0.5,12.4,-2.16,0.013925,1.03,-2.07,0.57,0,7.18,1,0.398,4.2950253,0.589753355,87.47,0.0002,0
0.063,0.032,0.6421,2093.8186,0.8618,-0.054,180.0,-0.027,0.457086,42.98,-0.034,-0.018,1,4.26,0,0.4415,159.72723,2.751566365,75.86,0.0041,0
